-10.3010000000 0.0012661000
-10.2530000000 0.0009891700
-10.2060000000 0.0011837000
-10.1580000000 0.0039700000
-10.1110000000 0.0066060000
-10.0630000000 0.0047591000
-10.0150000000 0.0019339000
-9.9677000000 0.0012444000
-9.9200000000 0.0018726000
-9.8724000000 0.0022382000
-9.8248000000 0.0011020000
-9.7771000000 0.0005597000
-9.7295000000 0.0005866200
-9.6819000000 0.0002503600
-9.6342000000 0.0004652100
-9.5866000000 0.0003311700
-9.5390000000 0.0012625000
-9.4913000000 0.0013811000
-9.4437000000 0.0003998300
-9.3961000000 0.0007439700
-9.3484000000 0.0003416600
-9.3008000000 0.0007047900
-9.2531000000 0.0006194200
-9.2055000000 0.0003047300
-9.1579000000 0.0006348200
-9.1102000000 0.0003208000
-9.0626000000 0.0006870700
-9.0150000000 0.0005750900
-8.9673000000 0.0003217500
-8.9197000000 0.0002648400
-8.8721000000 0.0004706700
-8.8244000000 0.0003074900
-8.7768000000 0.0008275900
-8.7292000000 0.0008938400
-8.6815000000 0.0005599600
-8.6339000000 0.0008978500
-8.5863000000 0.0006765200
-8.5386000000 0.0023621000
-8.4910000000 0.0022907000
-8.4433000000 0.0012858000
-8.3957000000 0.0007909100
-8.3481000000 0.0018756000
-8.3004000000 0.0015488000
-8.2528000000 0.0071398000
-8.2052000000 0.0227950000
-8.1575000000 0.0221560000
-8.1099000000 0.0124620000
-8.0623000000 0.0075978000
-8.0146000000 0.0407620000
-7.9670000000 0.0969370000
-7.9194000000 0.0730750000
-7.8717000000 0.0164760000
-7.8241000000 0.0074551000
-7.7765000000 0.0150240000
-7.7288000000 0.0209100000
-7.6812000000 0.0127720000
-7.6335000000 0.0020687000
-7.5859000000 0.0018394000
-7.5383000000 0.0010707000
-7.4906000000 0.0011396000
-7.4430000000 0.0012574000
-7.3954000000 0.0014493000
-7.3477000000 0.0012537000
-7.3001000000 0.0003405600
-7.2525000000 0.0004555600
-7.2048000000 0.0003304400
-7.1572000000 0.0003062100
-7.1096000000 0.0001901900
-7.0619000000 0.0001055600
-7.0143000000 0.0001126700
-6.9667000000 0.0001141600
-6.9190000000 0.0000998380
-6.8714000000 0.0000470600
-6.8237000000 0.0001012000
-6.7761000000 0.0000787920
-6.7285000000 0.0000641040
-6.6808000000 0.0000786530
-6.6332000000 0.0001487900
-6.5856000000 0.0001045600
-6.5379000000 0.0001689100
-6.4903000000 0.0001170700
-6.4427000000 0.0003744400
-6.3950000000 0.0004482700
-6.3474000000 0.0006176200
-6.2998000000 0.0005627900
-6.2521000000 0.0007781200
-6.2045000000 0.0009993100
-6.1569000000 0.0032129000
-6.1092000000 0.0137990000
-6.0616000000 0.0158150000
-6.0140000000 0.0084143000
-5.9663000000 0.0042198000
-5.9187000000 0.0274480000
